Date,Confirmed,Recovered,Deaths,Day_deaths,Day_confirmed,Day_recovered,Rt,Rt2,Rate_conf,Rate_ill,Region,Remaining_ill,MA7_dayconfirmed,MA14_dayconfirmed,MA7_remaining_ill,MA14_remaining_ill,Change_dayconf,Change_remill
2020-03-25,5,0,0,0,2,0,2.0,1.273,0.7598784194528876,0.7974481658692185,Пермский край,5,0.42857142857142855,0.35714285714285715,3.2857142857142856,2.2857142857142856,2,2
2020-03-26,10,0,0,0,5,0,7.0,1.75,1.1904761904761905,1.2453300124533002,Пермский край,10,1.0,0.7142857142857143,4.285714285714286,3.0,3,5
2020-03-27,10,0,0,0,0,0,inf,2.333,0.9652509652509652,1.0090817356205852,Пермский край,10,1.0,0.6428571428571429,5.285714285714286,3.642857142857143,-5,0
2020-03-28,11,0,0,0,1,0,inf,3.0,0.870253164556962,0.9068425391591096,Пермский край,11,1.1428571428571428,0.7142857142857143,6.428571428571429,4.357142857142857,1,1
2020-03-29,11,0,0,0,0,0,3.0,3.0,0.7170795306388527,0.7523939808481532,Пермский край,11,1.1428571428571428,0.7142857142857143,7.571428571428571,5.071428571428571,-1,0
2020-03-30,13,0,0,0,2,0,0.429,2.143,0.7080610021786492,0.7382169222032936,Пермский край,13,1.4285714285714286,0.7857142857142857,9.0,5.857142857142857,2,2
2020-03-31,13,0,0,0,0,0,0.429,1.714,0.5562687205819427,0.5911778080945884,Пермский край,13,1.4285714285714286,0.7857142857142857,10.428571428571429,6.642857142857143,-2,0
2020-04-01,13,0,0,0,0,0,0.25,1.389,0.4681310767014764,0.5072181037846274,Пермский край,13,1.1428571428571428,0.7857142857142857,11.571428571428571,7.428571428571429,0,0
2020-04-02,20,1,1,1,7,1,1.5,1.405,0.5636978579481398,0.5482790130977764,Пермский край,18,1.4285714285714286,1.2142857142857142,12.714285714285714,8.5,7,5
2020-04-03,21,3,2,1,1,2,2.667,1.489,0.5061460592913956,0.4173187271778821,Пермский край,16,1.5714285714285714,1.2857142857142858,13.571428571428571,9.428571428571429,-6,-2
2020-04-04,21,3,2,0,0,0,2.667,1.562,0.4438807863031072,0.36739380022962115,Пермский край,16,1.4285714285714286,1.2857142857142858,14.285714285714286,10.357142857142858,-1,0
2020-04-05,21,3,2,0,0,0,4.0,1.66,0.38968268695490815,0.32070555221487274,Пермский край,16,1.4285714285714286,1.2857142857142858,15.0,11.285714285714286,0,0
2020-04-06,21,3,2,0,0,0,0.111,1.424,0.3310736244679174,0.27164685908319186,Пермский край,16,1.1428571428571428,1.2857142857142858,15.428571428571429,12.214285714285714,0,0
2020-04-07,32,5,2,0,11,2,1.375,1.418,0.4268374016273176,0.3599712023038157,Пермский край,25,2.7142857142857144,2.0714285714285716,17.142857142857142,13.785714285714286,11,9
2020-04-08,32,6,2,0,0,1,1.375,1.413,0.36900369003690037,0.298916427948686,Пермский край,24,2.7142857142857144,1.9285714285714286,18.714285714285715,15.142857142857142,-11,-1
2020-04-09,41,6,3,1,9,0,2.5,1.518,0.40469845030105617,0.3419899540450999,Пермский край,32,3.0,2.2142857142857144,20.714285714285715,16.714285714285715,9,8
2020-04-10,45,6,3,0,4,0,24.0,1.786,0.37761181505412433,0.3264417845484222,Пермский край,36,3.4285714285714284,2.5,23.571428571428573,18.571428571428573,-5,4
2020-04-11,45,15,3,0,0,9,1.182,1.716,0.33127208480565373,0.21716399903482667,Пермский край,27,3.4285714285714284,2.4285714285714284,25.142857142857142,19.714285714285715,-4,-9
2020-04-12,60,15,3,0,15,0,2.545,1.802,0.3807348181991243,0.29292788394476216,Пермский край,42,5.571428571428571,3.5,28.857142857142858,21.928571428571427,15,15
2020-04-13,60,15,3,0,0,0,0.95,1.667,0.32736796158882586,0.2513464991023339,Пермский край,42,5.571428571428571,3.357142857142857,32.57142857142857,24.0,-15,0
2020-04-14,87,16,3,0,27,1,1.75,1.68,0.41228319590560136,0.3534670963717642,Пермский край,68,7.857142857142857,5.285714285714286,38.714285714285715,27.928571428571427,27,26
2020-04-15,114,16,3,0,27,0,5.308,1.969,0.46549612086565945,0.42589437819420783,Пермский край,95,11.714285714285714,7.214285714285714,48.857142857142854,33.785714285714285,0,27
2020-04-16,132,19,3,0,18,3,2.571,2.058,0.47247476555229434,0.4330367687583655,Пермский край,110,13.0,8.0,60.0,40.357142857142854,-9,15
2020-04-17,144,19,3,0,12,0,4.421,2.271,0.4498875281179705,0.41859667181334703,Пермский край,122,14.142857142857142,8.785714285714286,72.28571428571429,47.92857142857143,-6,12
2020-04-18,170,21,3,0,26,2,1.976,2.222,0.46204441062158563,0.4368249409089549,Пермский край,146,17.857142857142858,10.642857142857142,89.28571428571429,57.214285714285715,14,24
2020-04-19,198,27,3,0,28,6,1.217,2.006,0.4620446643175507,0.4285604959057167,Пермский край,168,19.714285714285715,12.642857142857142,107.28571428571429,68.07142857142857,2,22
2020-04-20,215,30,3,0,17,3,1.153,1.85,0.4562721504212559,0.4206147446267622,Пермский край,182,22.142857142857142,13.857142857142858,127.28571428571429,79.92857142857143,-11,14
2020-04-21,237,30,3,0,22,0,1.107,1.719,0.44917840153137617,0.42119172482140643,Пермский край,204,21.428571428571427,14.642857142857142,146.71428571428572,92.71428571428571,5,22
2020-04-22,266,37,3,0,29,7,1.157,1.636,0.45862859704477665,0.4258847472958203,Пермский край,226,21.714285714285715,16.714285714285715,165.42857142857142,107.14285714285714,7,22
2020-04-23,287,43,4,1,21,6,1.06,1.561,0.4572029375686999,0.4186508974828615,Пермский край,240,22.142857142857142,17.571428571428573,184.0,122.0,-8,14
2020-04-24,318,48,4,0,31,5,1.241,1.524,0.4634082364256361,0.4260157914124185,Пермский край,266,24.857142857142858,19.5,204.57142857142858,138.42857142857142,10,26
2020-04-25,373,52,4,0,55,4,1.462,1.517,0.5000804418941385,0.4685398406668933,Пермский край,317,29.0,23.428571428571427,229.0,159.14285714285714,24,51
2020-04-26,434,52,4,0,61,0,1.75,1.541,0.5361400387898554,0.5147128909707376,Пермский край,378,33.714285714285715,26.714285714285715,259.0,183.14285714285714,6,61
2020-04-27,454,61,4,0,20,9,1.876,1.571,0.520958839661721,0.4923552045362495,Пермский край,389,34.142857142857146,28.142857142857142,288.57142857142856,207.92857142857142,-41,11
2020-04-28,471,67,4,0,17,6,1.485,1.563,0.5034310267427692,0.47484508179206536,Пермский край,400,33.42857142857143,27.428571428571427,316.57142857142856,231.64285714285714,-3,11
2020-04-29,481,87,5,1,10,20,0.794,1.479,0.48390828881578285,0.4413383102075084,Пермский край,389,30.714285714285715,26.214285714285715,339.85714285714283,252.64285714285714,-7,-11
2020-04-30,500,91,7,2,19,4,0.393,1.35,0.469492384833518,0.4285440163742191,Пермский край,402,30.428571428571427,26.285714285714285,363.0,273.5,9,13
2020-05-01,524,95,7,0,24,4,0.419,1.251,0.45791787190534033,0.4218059692541431,Пермский край,422,29.428571428571427,27.142857142857142,385.2857142857143,294.92857142857144,5,20
2020-05-02,556,161,9,2,32,66,0.556,1.19,0.448191916423493,0.35800740129290753,Пермский край,386,26.142857142857142,27.571428571428573,395.14285714285717,312.07142857142856,8,-36
2020-05-03,595,166,9,0,39,5,1.056,1.182,0.441764981030092,0.35968758563990133,Пермский край,420,23.0,28.357142857142858,401.14285714285717,330.07142857142856,7,34
2020-05-04,630,207,9,0,35,41,1.97,1.209,0.43368119613404194,0.3290493335558788,Пермский край,414,25.142857142857142,29.642857142857142,404.7142857142857,346.64285714285717,-4,-6
2020-05-05,648,218,9,0,18,11,1.771,1.229,0.41706893222629854,0.31405254598892984,Пермский край,421,25.285714285714285,29.357142857142858,407.7142857142857,362.14285714285717,-17,7
2020-05-06,673,218,9,0,25,0,1.376,1.235,0.40559516419673475,0.31174640897494144,Пермский край,446,27.428571428571427,29.071428571428573,415.85714285714283,377.85714285714283,7,25
2020-05-07,699,282,10,1,26,64,0.912,1.218,0.3945585911040867,0.26823610049297447,Пермский край,407,28.428571428571427,29.428571428571427,416.57142857142856,389.7857142857143,1,-39
2020-05-08,719,333,10,0,20,51,0.685,1.188,0.3827338589048169,0.23569530113835815,Пермский край,376,27.857142857142858,28.642857142857142,410.0,397.64285714285717,-6,-31
2020-05-09,735,385,11,1,16,52,0.702,1.163,0.3699490627957076,0.20553800634196917,Пермский край,339,25.571428571428573,25.857142857142858,403.2857142857143,399.2142857142857,-4,-37
2020-05-10,743,391,11,0,8,6,0.598,1.137,0.35433596581587884,0.1965791764427816,Пермский край,341,21.142857142857142,22.071428571428573,392.0,396.57142857142856,-8,2
2020-05-11,753,401,11,0,10,10,0.519,1.113,0.34019444846031516,0.1899361680795838,Пермский край,341,17.571428571428573,21.357142857142858,381.57142857142856,393.14285714285717,2,0
2020-05-12,781,413,12,1,28,12,0.697,1.1,0.3362857007530905,0.19076708731881145,Пермский край,356,19.0,22.142857142857142,372.2857142857143,390.0,18,15
2020-05-13,829,467,12,0,48,54,1.08,1.099,0.342178799773807,0.18223851376681802,Пермский край,350,22.285714285714285,24.857142857142858,358.57142857142856,387.2142857142857,20,-6
2020-05-14,871,504,12,0,42,37,1.829,1.117,0.3452992130666614,0.18074436128506696,Пермский край,355,24.571428571428573,26.5,351.14285714285717,383.85714285714283,-6,5
2020-05-15,921,540,13,1,50,36,3.111,1.153,0.35039928778776686,0.18199892185421293,Пермский край,368,28.857142857142858,28.357142857142858,350.0,380.0,8,13
2020-05-16,973,589,13,0,52,49,3.097,1.193,0.3576640457574722,0.1798003295531647,Пермский край,371,34.0,29.785714285714285,354.57142857142856,378.92857142857144,2,3
2020-05-17,1024,589,13,0,51,0,2.074,1.22,0.3634401885345978,0.1992934998205414,Пермский край,422,40.142857142857146,30.642857142857142,366.14285714285717,379.07142857142856,-1,51
2020-05-18,1073,589,13,0,49,0,1.578,1.234,0.3691369831910224,0.21630607999191723,Пермский край,471,45.714285714285715,31.642857142857142,384.7142857142857,383.14285714285717,-2,49
2020-05-19,1125,600,13,0,52,11,1.214,1.233,0.37507376450701974,0.2317014671409306,Пермский край,512,49.142857142857146,34.07142857142857,407.0,389.64285714285717,3,41
2020-05-20,1178,600,13,0,53,0,1.068,1.224,0.3815940784891725,0.2564207296871667,Пермский край,565,49.857142857142854,36.07142857142857,437.7142857142857,398.14285714285717,1,53
2020-05-21,1226,619,13,0,48,19,1.036,1.215,0.38607606895205226,0.26784023375147675,Пермский край,594,50.714285714285715,37.642857142857146,471.85714285714283,411.5,-5,29
2020-05-22,1277,677,13,0,51,58,1.01,1.204,0.3911802185953046,0.26278796995174014,Пермский край,587,50.857142857142854,39.857142857142854,503.14285714285717,426.57142857142856,3,-7
2020-05-23,1324,706,14,1,47,29,0.975,1.193,0.39418605343543267,0.26897282661940347,Пермский край,604,50.142857142857146,42.07142857142857,536.4285714285714,445.5,-4,17
2020-05-24,1367,756,14,0,43,50,0.922,1.18,0.3968288526798285,0.26225504193005655,Пермский край,597,49.0,44.57142857142857,561.4285714285714,463.7857142857143,-4,-7
2020-05-25,1410,792,14,0,43,36,0.911,1.169,0.39895084416300963,0.2614763892015446,Пермский край,604,48.142857142857146,46.92857142857143,580.4285714285714,482.57142857142856,0,7
2020-05-26,1451,826,16,2,41,34,0.853,1.155,0.4004504032102268,0.26780296034405426,Пермский край,609,46.57142857142857,47.857142857142854,594.2857142857143,500.64285714285717,-2,5
2020-05-27,1495,892,19,3,44,66,0.859,1.143,0.40331283047372396,0.26012899547446816,Пермский край,584,45.285714285714285,47.57142857142857,597.0,517.3571428571429,3,-25
2020-05-28,1539,943,19,0,44,51,0.91,1.135,0.40601396645833937,0.25768591793351076,Пермский край,577,44.714285714285715,47.714285714285715,594.5714285714286,533.2142857142857,0,-7
2020-05-29,1586,1004,20,1,47,61,0.957,1.129,0.4091604471354899,0.25090181792206867,Пермский край,562,44.142857142857146,47.5,591.0,547.0714285714286,3,-15
2020-05-30,1656,1042,20,0,70,38,1.178,1.13,0.41757549013427475,0.2645278800806944,Пермский край,594,47.42857142857143,48.785714285714285,589.5714285714286,563.0,23,32
2020-05-31,1713,1053,20,0,57,11,1.275,1.135,0.42208440209637715,0.27915051010393993,Пермский край,640,49.42857142857143,49.214285714285715,595.7142857142857,578.5714285714286,-13,46
2020-06-01,1782,1063,20,0,69,10,1.413,1.143,0.429523860026321,0.29853168535870783,Пермский край,699,53.142857142857146,50.642857142857146,609.2857142857143,594.8571428571429,12,59
2020-06-02,1839,1147,22,2,57,84,1.438,1.151,0.4339915184039307,0.28914331582649677,Пермский край,670,55.42857142857143,51.0,618.0,606.1428571428571,-12,-29
2020-06-03,1911,1221,22,0,72,74,1.244,1.154,0.4420776492850649,0.2890461045844962,Пермский край,668,59.42857142857143,52.357142857142854,630.0,613.5,15,-2
2020-06-04,1962,1266,26,4,51,45,1.142,1.154,0.4447890312576512,0.28991653000203377,Пермский край,670,60.42857142857143,52.57142857142857,643.2857142857143,618.9285714285714,-21,2
2020-06-05,2011,1321,27,1,49,55,0.942,1.146,0.44705380206920775,0.2862372963311545,Пермский край,663,60.714285714285715,52.42857142857143,657.7142857142857,624.3571428571429,-2,-7
2020-06-06,2067,1360,28,1,56,39,0.901,1.137,0.4506321276507612,0.29320827719625525,Пермский край,679,58.714285714285715,53.07142857142857,669.8571428571429,629.7142857142857,7,16
2020-06-07,2135,1370,28,0,68,10,0.878,1.128,0.4565155568099933,0.3135062935218625,Пермский край,737,60.285714285714285,54.857142857142854,683.7142857142857,639.7142857142857,12,58
2020-06-08,2202,1394,28,0,67,24,0.964,1.123,0.46196644134788467,0.3250013541723091,Пермский край,780,60.0,56.57142857142857,695.2857142857143,652.2857142857143,-1,43
2020-06-09,2267,1474,28,0,65,80,1.118,1.123,0.4671789767399686,0.32317480165938645,Пермский край,765,61.142857142857146,58.285714285714285,708.8571428571429,663.4285714285714,-2,-15
2020-06-10,2360,1533,30,2,93,59,1.285,1.127,0.47806472915404824,0.33984888024697674,Пермский край,797,64.14285714285714,61.785714285714285,727.2857142857143,678.6428571428571,28,32
2020-06-11,2434,1634,32,2,74,101,1.335,1.133,0.4844398092493372,0.3271509750632577,Пермский край,768,67.42857142857143,63.92857142857143,741.2857142857143,692.2857142857143,-19,-29
2020-06-12,2506,1689,38,6,72,55,1.267,1.137,0.4900053380469787,0.33101326602588615,Пермский край,779,70.71428571428571,65.71428571428571,757.8571428571429,707.7857142857143,-2,11
2020-06-13,2580,1705,38,0,74,16,1.223,1.139,0.4960307923611258,0.35070958983319295,Пермский край,837,73.28571428571429,66.0,780.4285714285714,725.1428571428571,2,58
2020-06-14,2687,1749,38,0,107,44,1.116,1.139,0.5079740776309919,0.3719530843176314,Пермский край,900,78.85714285714286,69.57142857142857,803.7142857142857,743.7142857142857,33,63
2020-06-15,2755,1763,39,1,68,14,1.074,1.137,0.5128348318162357,0.38806091701278606,Пермский край,953,79.0,69.5,828.4285714285714,761.8571428571429,-39,53
2020-06-16,2805,1812,49,10,50,49,0.984,1.132,0.5142467431039603,0.38709465776567653,Пермский край,944,76.85714285714286,69.0,854.0,781.4285714285714,-18,-9
2020-06-17,2872,1894,51,2,67,82,0.933,1.125,0.5190664755711629,0.38388113350532754,Пермский край,927,73.14285714285714,68.64285714285714,872.5714285714286,799.9285714285714,17,-17
2020-06-18,2937,1931,54,3,65,37,0.765,1.114,0.5234445036544875,0.3975478978402125,Пермский край,952,71.85714285714286,69.64285714285714,898.8571428571429,820.0714285714286,-2,25
2020-06-19,3001,2071,62,8,64,140,0.766,1.103,0.5273581308220706,0.3665292885615837,Пермский край,868,70.71428571428571,70.71428571428571,911.5714285714286,834.7142857142857,-1,-84
2020-06-20,3069,2140,63,1,68,69,0.883,1.097,0.5319333324089353,0.36952013586052107,Пермский край,866,69.85714285714286,71.57142857142857,915.7142857142857,848.0714285714286,4,-2
2020-06-21,3136,2163,66,3,67,23,0.904,1.092,0.5363617705411508,0.3829298567073943,Пермский край,907,64.14285714285714,71.5,916.7142857142857,860.2142857142857,-1,41
2020-06-22,3202,2173,66,0,66,10,1.06,1.091,0.5406226784628891,0.40182259720101143,Пермский край,963,63.857142857142854,71.42857142857143,918.1428571428571,873.2857142857143,-1,56
2020-06-23,3266,2325,66,0,64,152,1.077,1.091,0.5446010955386398,0.37247197946508764,Пермский край,875,65.85714285714286,71.35714285714286,908.2857142857143,881.1428571428571,-2,-88
2020-06-24,3355,2448,72,6,89,123,1.083,1.091,0.552826666183321,0.3637615118538332,Пермский край,835,69.0,71.07142857142857,895.1428571428571,883.8571428571429,25,-40
2020-06-25,3416,2533,76,4,61,85,1.061,1.09,0.5563572282465301,0.3505266587034423,Пермский край,807,68.42857142857143,70.14285714285714,874.4285714285714,886.6428571428571,-28,-28
2020-06-26,3474,2594,78,2,58,61,1.026,1.089,0.5596059240263276,0.35196896353478657,Пермский край,802,67.57142857142857,69.14285714285714,865.0,888.2857142857143,-3,-5
2020-06-27,3529,2661,78,0,55,67,0.992,1.087,0.562259617682579,0.35060468212581825,Пермский край,790,65.71428571428571,67.78571428571429,854.1428571428571,884.9285714285714,-3,-12
